"","date","id","prec","tair","tw","tmax","tmin","urmax","patm","pnmm","wd","wsmax","n","cc","evap","ur","ws"
"34595",2008-02-11 00:00:00,83743,NA,26.3,23.5,35.2,NA,77,1009.8,1011.1,35,0.4,NA,7.5,4.2,65,1.266667
"34596",2008-02-11 12:00:00,83743,0.8,27.2,24.3,NA,25,78,1010.7,1012,2,0.3,NA,5,NA,NA,NA
"34597",2008-02-11 18:00:00,83743,NA,33.3,25.5,NA,NA,52,1008.4,1009.7,17,3.5,NA,7,NA,NA,NA
"34598",2008-02-12 00:00:00,83743,NA,31.1,26.1,36.3,NA,65,1009.8,1011,0,0,NA,2,5.1,61,1.866667
"34599",2008-02-12 12:00:00,83743,0,28,23.4,NA,25,65,1011.5,1012.8,24,0.8,NA,7,NA,NA,NA
"34600",2008-02-12 18:00:00,83743,NA,34.6,25.6,NA,NA,45,1009.2,1010.5,16,4,NA,5,NA,NA,NA
"34601",2008-02-13 00:00:00,83743,NA,29.2,24.6,34.7,NA,67,1011.4,1012.7,33,0.8,NA,1.25,5.1,64.5,2.666667
"34602",2008-02-13 12:00:00,83743,0,28.8,25,NA,25.7,71,1011.8,1013,4,0.8,NA,2.5,NA,NA,NA
"34603",2008-02-13 18:00:00,83743,NA,34.6,26.3,NA,NA,49,1009.9,1011.1,15,6.8,NA,2,NA,NA,NA
"34604",2008-02-14 00:00:00,83743,NA,29.8,25.4,35.7,NA,69,1011.3,1012.6,9,0.4,NA,0,5.4,70.25,1.209627
"34605",2008-02-14 12:00:00,83743,0,28.4,25.4,NA,25.4,77,1012.4,1013.7,9,0.8,NA,0,NA,NA,NA
"34606",2008-02-14 18:00:00,83743,NA,33.3,26.5,NA,NA,58,1010.9,1012.2,16,1.8,NA,5,NA,NA,NA
"34607",2008-02-15 00:00:00,83743,NA,26.1,22.5,32.9,NA,73,1012.9,1015.8,31,1.02888,NA,10,3.8,70.25,1.17148
"34608",2008-02-15 12:00:00,83743,0.5,26.3,24.1,NA,24.4,81,1014.1,1015.2,2,0.4,NA,2,NA,NA,NA
"34609",2008-02-15 18:00:00,83743,NA,32.1,26.1,NA,NA,60,1012,1013.3,15,2.6,NA,5,NA,NA,NA
"34610",2008-02-16 00:00:00,83743,NA,28.2,24.2,34,NA,70,1012.3,1013.6,17,0.51444,NA,2.5,3.8,64.5,1.60036
"34611",2008-02-16 12:00:00,83743,0,27.2,24.3,NA,25,78,1013.4,1014.7,11,1.2,NA,6.25,NA,NA,NA
"34612",2008-02-16 18:00:00,83743,NA,32.2,24.7,NA,NA,52,1011.3,1012.5,15,3.60108,NA,7,NA,NA,NA
"34613",2008-02-17 00:00:00,83743,NA,29.1,24,35,NA,64,1011.1,1012.4,0,0,NA,5,4.8,61.5,0.933333
"34614",2008-02-17 12:00:00,83743,0,27.9,23.8,NA,25.4,70,1013.4,1014.6,1,0.8,NA,3.75,NA,NA,NA
"34615",2008-02-17 18:00:00,83743,NA,34.7,25.7,NA,NA,46,1011.5,1012.8,14,2,NA,6.25,NA,NA,NA
"34616",2008-02-18 00:00:00,83743,NA,30.2,25.4,33.7,NA,65,1011.8,1013,0,0,NA,3.75,4.7,74,1.8
"34617",2008-02-18 12:00:00,83743,0,28.3,25.2,NA,24.4,76,1014.1,1015.2,8,1.6,NA,5,NA,NA,NA
"34618",2008-02-18 18:00:00,83743,NA,30.2,23.3,NA,NA,52,1012.6,1013.8,22,2.4,NA,10,NA,NA,NA
"34619",2008-02-19 00:00:00,83743,NA,25.1,23.4,32.4,NA,84,1014.3,1015.5,9,1.4,NA,10,3.9,70.25,1.6
"34620",2008-02-19 12:00:00,83743,5.3,26.1,22.5,NA,23.3,73,1015.6,1016.8,4,0.7,NA,2,NA,NA,NA
"34621",2008-02-19 18:00:00,83743,NA,30.1,23.5,NA,NA,54,1013.5,1014.8,17,3,NA,6.25,NA,NA,NA
"34622",2008-02-20 00:00:00,83743,NA,25.3,22.5,33.3,NA,77,1014,1015.1,20,1.1,NA,6.25,3.7,71,2.866667
"34623",2008-02-20 12:00:00,83743,1.7,26,22.9,NA,23.3,76,1012.3,1013.6,36,0.8,NA,2,NA,NA,NA
"34624",2008-02-20 18:00:00,83743,NA,31.2,24.7,NA,NA,56,1009.3,1010.3,14,3,NA,3,NA,NA,NA
"34625",2008-02-21 00:00:00,83743,NA,26.8,23.9,32.7,NA,76,1009.2,1010.4,18,4.8,NA,6.25,3.5,68.5,1.066667
"34626",2008-02-21 12:00:00,83743,5.7,26.9,24,NA,23.8,76,1009,1010.2,0,0,NA,7.5,NA,NA,NA
"34627",2008-02-21 18:00:00,83743,NA,32,24.7,NA,NA,52,1007.2,1008.4,36,3.2,NA,10,NA,NA,NA
"34628",2008-02-22 00:00:00,83743,NA,28.4,24.7,33.9,NA,73,1009.8,1011.1,0,0,NA,7.5,3.4,76.5,1.466667
"34629",2008-02-22 12:00:00,83743,3.2,27,24.3,NA,25.3,78,1011.4,1012.6,0,0,NA,7,NA,NA,NA
"34630",2008-02-22 18:00:00,83743,NA,31.9,26.3,NA,NA,62,1009.3,1010.6,21,2,NA,7,NA,NA,NA
"34631",2008-02-23 00:00:00,83743,NA,27.2,25,31.6,NA,83,1012.9,1014.1,10,2.4,NA,7,3.5,78.25,1.6
"34632",2008-02-23 12:00:00,83743,0,26.9,25,NA,25,84,1013.6,1014.7,1,1.6,NA,10,NA,NA,NA
"34633",2008-02-23 18:00:00,83743,NA,29.5,25.9,NA,NA,73,1011.3,1012.6,19,3.2,NA,7,NA,NA,NA
"34634",2008-02-24 00:00:00,83743,NA,27.4,24.8,29.3,NA,78,1012.9,1014.1,0,0,NA,7,1.6,85.75,0.61444
"34635",2008-02-24 12:00:00,83743,0.3,26,24.4,NA,24.4,87,1013.5,1014.8,6,0.3,NA,10,NA,NA,NA
"34636",2008-02-24 18:00:00,83743,NA,27.3,25.1,NA,NA,84,1010.7,1011.9,15,1.54332,NA,10,NA,NA,NA
"34637",2008-02-25 00:00:00,83743,NA,25,23.2,32.7,NA,86,1012.4,1013.7,0,0,NA,10,1.8,76.75,1.662213
"34638",2008-02-25 12:00:00,83743,3.8,25.1,23.3,NA,23.3,84,1012.3,1013.5,6,1.02888,NA,5,NA,NA,NA
"34639",2008-02-25 18:00:00,83743,NA,29.3,24.3,NA,NA,65,1010.7,1011.9,17,2.05776,NA,7,NA,NA,NA
"34640",2008-02-26 00:00:00,83743,NA,26,23.3,30.5,NA,79,1011.5,1012.7,18,1.9,NA,7.5,3.1,82.75,0.533333
"34641",2008-02-26 12:00:00,83743,0.7,25.6,24,NA,23.6,85,1012.5,1013.8,1,0.8,NA,10,NA,NA,NA
"34642",2008-02-26 18:00:00,83743,NA,28.4,24.9,NA,NA,74,1011.5,1012.7,0,0,NA,10,NA,NA,NA
"34643",2008-02-27 00:00:00,83743,NA,24.6,23.1,31,NA,86,1012.6,1013.8,16,0.8,NA,10,2.4,72.5,1.866667
"34644",2008-02-27 12:00:00,83743,10.9,25.4,23.3,NA,23.3,83,1014.3,1015.6,2,0.4,NA,6.25,NA,NA,NA
"34645",2008-02-27 18:00:00,83743,NA,30.2,25.4,NA,NA,65,1012.9,1014.1,17,5.2,NA,3.75,NA,NA,NA
"34646",2008-02-28 00:00:00,83743,NA,26,22.2,31.2,NA,71,1013.9,1015.1,0,0,NA,3.75,4.2,64.75,1.2
"34647",2008-02-28 12:00:00,83743,0,25.8,22.5,NA,22.8,73,1014.1,1015.3,36,0.8,NA,1.25,NA,NA,NA
"34648",2008-02-28 18:00:00,83743,NA,30.2,22.8,NA,NA,50,1011.5,1012.8,18,2,NA,1.25,NA,NA,NA
"34649",2008-02-29 00:00:00,83743,NA,26.2,22.3,32,NA,68,1012.2,1013.5,7,0.8,NA,3.75,4.7,66,1.333333
"34650",2008-02-29 12:00:00,83743,0,26,22.3,NA,22.9,71,1011.8,1013.1,0,0,NA,2.5,NA,NA,NA
"34651",2008-02-29 18:00:00,83743,NA,30.9,24,NA,NA,53,1007,1008.2,17,4,NA,6.25,NA,NA,NA
"34652",2008-03-01 00:00:00,83743,NA,26.9,23.1,29.5,NA,70,1007.6,1008.8,0,0,NA,7,3.8,83.5,0.266667
"34653",2008-03-01 12:00:00,83743,5.8,23.4,22.4,NA,23.3,92,1007.3,1008.6,5,0.4,NA,10,NA,NA,NA
"34654",2008-03-01 18:00:00,83743,NA,28.3,25.1,NA,NA,76,1003.1,1004.3,4,0.4,NA,7.5,NA,NA,NA
"34655",2008-03-02 00:00:00,83743,NA,26.4,24.3,36.5,NA,83,1003.4,1004.7,0,0,NA,7,3.4,64.25,0.476293
"34656",2008-03-02 12:00:00,83743,4.8,27,25.3,NA,25.4,86,1004,1005.3,9,0.4,NA,2.5,NA,NA,NA
"34657",2008-03-02 18:00:00,83743,NA,34.4,26.3,NA,NA,49,1002.6,1003.8,12,1.02888,NA,2.5,NA,NA,NA
"34658",2008-03-03 00:00:00,83743,NA,29.4,24.1,37,NA,61,1005.7,1007,0,0,NA,2.5,3.5,53.25,2.209627
"34659",2008-03-03 12:00:00,83743,0,28.5,25.1,NA,26.6,75,1006.8,1008,7,1.02888,NA,1.25,NA,NA,NA
"34660",2008-03-03 18:00:00,83743,NA,36,24.1,NA,NA,34,1005.2,1006.5,17,5.6,NA,2,NA,NA,NA
"34661",2008-03-04 00:00:00,83743,NA,31,23.9,37.5,NA,52,1008.2,1009.4,0,0,NA,0,6,54.25,0.533333
"34662",2008-03-04 12:00:00,83743,0,28.3,24.8,NA,26.2,73,1008.7,1009.9,3,0.8,NA,1.25,NA,NA,NA
"34663",2008-03-04 18:00:00,83743,NA,36.4,24.1,NA,NA,32,1006.8,1008,18,0.8,NA,2,NA,NA,NA
"34664",2008-03-05 00:00:00,83743,NA,30.2,24,35.6,NA,56,1009,1010.2,0,0,NA,0,6.5,62.25,1.54332
"34665",2008-03-05 12:00:00,83743,0.2,27.7,23.7,NA,26.3,70,1009,1010.2,0,0,NA,6.25,NA,NA,NA
"34666",2008-03-05 18:00:00,83743,NA,34,25.7,NA,NA,49,1005.7,1006.9,18,3.60108,NA,1.25,NA,NA,NA
"34667",2008-03-06 00:00:00,83743,NA,29.5,24.7,34.4,NA,65,1008.6,1009.9,17,1.02888,NA,3.75,4.7,75.75,1.866667
"34668",2008-03-06 12:00:00,83743,0,28.5,25.5,NA,23.4,78,1009.7,1011,0,0,NA,0,NA,NA,NA
"34669",2008-03-06 18:00:00,83743,NA,33.6,26.9,NA,NA,57,1007.3,1008.5,21,3.2,NA,1.25,NA,NA,NA
"34670",2008-03-07 00:00:00,83743,NA,27.7,25.7,32.7,NA,84,1010.7,1012,18,2.4,NA,1.25,3.7,73.5,1.438147
"34671",2008-03-07 12:00:00,83743,0,27.4,25.1,NA,25.4,81,1011.7,1012.9,6,0.51444,NA,3.75,NA,NA,NA
"34672",2008-03-07 18:00:00,83743,NA,31.4,26.5,NA,NA,67,1010.4,1011.7,15,3.4,NA,2.5,NA,NA,NA
"34673",2008-03-08 00:00:00,83743,NA,27.7,24.1,33.7,NA,73,1013,1014.3,1,0.4,NA,3.75,3.5,65.25,1.2
"34674",2008-03-08 12:00:00,83743,0,26.1,23.5,NA,24.2,80,1014.3,1015.5,3,0.3,NA,0,NA,NA,NA
"34675",2008-03-08 18:00:00,83743,NA,33.2,25.2,NA,NA,51,1011.7,1012.9,16,2.2,NA,2,NA,NA,NA
"34676",2008-03-09 00:00:00,83743,NA,29.2,24.2,33.3,NA,65,1013.8,1015,9,1.1,NA,3.75,4.6,70,2.133333
"34677",2008-03-09 12:00:00,83743,0,27.8,25.1,NA,25.4,80,1014.7,1015.9,0,0,NA,2.5,NA,NA,NA
"34678",2008-03-09 18:00:00,83743,NA,31.8,24.9,NA,NA,54,1012.4,1013.7,17,5.6,NA,2,NA,NA,NA
"34679",2008-03-10 00:00:00,83743,NA,28,24.6,33,NA,73,1014,1015.1,9,0.8,NA,3.75,4,69,0.833333
"34680",2008-03-10 12:00:00,83743,0,26.8,24.1,NA,24.8,77,1013.8,1015,0,0,NA,0,NA,NA,NA
"34681",2008-03-10 18:00:00,83743,NA,32.4,25.7,NA,NA,57,1011.8,1013.1,16,2.5,NA,2.5,NA,NA,NA
"34682",2008-03-11 00:00:00,83743,NA,27.9,23.9,37.9,NA,71,1012.2,1013.5,0,0,NA,2,4.2,62.5,1.2
"34683",2008-03-11 12:00:00,83743,0,26.6,23.7,NA,24.6,78,1010.9,1012.2,1,1.6,NA,3.75,NA,NA,NA
"34684",2008-03-11 18:00:00,83743,NA,37.1,26.8,NA,NA,42,1007.1,1008.3,15,2,NA,1.25,NA,NA,NA
"34685",2008-03-12 00:00:00,83743,NA,29.3,24.2,33.9,NA,65,1010,1011.3,0,0,NA,3.75,2,73.75,0.666667
"34686",2008-03-12 12:00:00,83743,14.6,26.5,24.3,NA,24.4,82,1010.3,1011.6,5,0.4,NA,7,NA,NA,NA
"34687",2008-03-12 18:00:00,83743,NA,33.7,25.6,NA,NA,49,1008,1009.2,21,1.6,NA,5,NA,NA,NA
"34688",2008-03-13 00:00:00,83743,NA,26.5,24.3,33.7,NA,82,1011.8,1013,0,0,NA,7,4.6,73.75,1.576293
"34689",2008-03-13 12:00:00,83743,0,26.3,24.4,NA,25,84,1010.5,1011.8,5,1.02888,NA,10,NA,NA,NA
"34690",2008-03-13 18:00:00,83743,NA,30.1,25.3,NA,NA,65,1006.7,1008,18,3.7,NA,7.5,NA,NA,NA
"34691",2008-03-14 00:00:00,83743,NA,27,23.5,27,NA,73,1009,1010.2,0,0,NA,10,4.2,89.5,0.866667
"34692",2008-03-14 12:00:00,83743,67.2,22.2,21.2,NA,21.9,90,1011.3,1012.4,28,0.7,NA,10,NA,NA,NA
"34693",2008-03-14 18:00:00,83743,NA,23,21.5,NA,NA,88,1012.2,1013.4,32,0.8,NA,10,NA,NA,NA
"34694",2008-03-15 00:00:00,83743,NA,22.2,21.3,22.5,NA,90,1014.6,1015.8,31,1.1,NA,10,1.3,92.75,0.933333
"34695",2008-03-15 12:00:00,83743,18.9,21.7,20.9,NA,20.2,93,1015.7,1016.9,33,0.8,NA,10,NA,NA,NA
"34696",2008-03-15 18:00:00,83743,NA,21,20.2,NA,NA,92,1015.9,1016.9,18,1.2,NA,10,NA,NA,NA
"34697",2008-03-16 00:00:00,83743,NA,20.6,20,27,NA,93,1018.3,1019.4,31,0.8,NA,10,0.7,84.75,0.666667
"34698",2008-03-16 12:00:00,83743,31.5,22.6,21.7,NA,20,90,1016.4,1017.5,24,0.8,NA,7.5,NA,NA,NA
"34699",2008-03-16 18:00:00,83743,NA,26.4,23.6,NA,NA,77,1015.7,1016.9,13,1.2,NA,10,NA,NA,NA
"34700",2008-03-17 00:00:00,83743,NA,23.8,22.2,31.5,NA,86,1017.3,1018.5,0,0,NA,10,1.4,78.5,0.266667
"34701",2008-03-17 12:00:00,83743,0.1,23.5,22.1,NA,22.1,89,1018.3,1019.4,1,0.4,NA,7,NA,NA,NA
"34702",2008-03-17 18:00:00,83743,NA,31,25.1,NA,NA,59,1014.9,1016.1,21,0.4,NA,6.25,NA,NA,NA
"34703",2008-03-18 00:00:00,83743,NA,25.8,23.8,32.3,NA,83,1016.8,1018,0,0,NA,6,2.6,74.75,1.333333
"34704",2008-03-18 12:00:00,83743,1.9,25.9,23.6,NA,23.4,81,1017.6,1018.8,7,1.6,NA,1.25,NA,NA,NA
"34705",2008-03-18 18:00:00,83743,NA,31.8,25.9,NA,NA,60,1014.8,1016,16,2,NA,2,NA,NA,NA
"34706",2008-03-19 00:00:00,83743,NA,26.9,24.3,32.3,NA,79,1015.7,1016.9,14,0.4,NA,1.25,3.3,75.25,1.966667
"34707",2008-03-19 12:00:00,83743,0,25.5,23.4,NA,24.1,83,1017.2,1018.4,8,1.7,NA,2.5,NA,NA,NA
"34708",2008-03-19 18:00:00,83743,NA,31.1,25.6,NA,NA,62,1015,1016.1,17,3.4,NA,3.75,NA,NA,NA
"34709",2008-03-20 00:00:00,83743,NA,27,24.2,32.4,NA,78,1017.1,1018.3,16,0.8,NA,2.5,3.5,72.5,2.066667
"34710",2008-03-20 12:00:00,83743,0,24.9,22.4,NA,23.4,80,1017.2,1018.4,1,1.1,NA,0,NA,NA,NA
"34711",2008-03-20 18:00:00,83743,NA,30.3,25.3,NA,NA,64,1014.3,1015.4,17,4.2,NA,2.5,NA,NA,NA
"34712",2008-03-21 00:00:00,83743,NA,27.4,24.1,33.6,NA,73,1015,1014.2,11,0.9,NA,2.5,3.9,74.5,0.533333
"34713",2008-03-21 12:00:00,83743,0,26.2,24,NA,24.7,81,1015.9,1017,0,0,NA,2,NA,NA,NA
"34714",2008-03-21 18:00:00,83743,NA,32.4,25.9,NA,NA,59,1011.7,1013,17,0.4,NA,2.5,NA,NA,NA
"34715",2008-03-22 00:00:00,83743,NA,27.6,24.9,35,NA,79,1013.2,1014.4,15,1.2,NA,6.25,3.3,67.75,2
"34716",2008-03-22 12:00:00,83743,0,26.8,24.7,NA,25.5,82,1013.8,1014.9,34,0.8,NA,7.5,NA,NA,NA
"34717",2008-03-22 18:00:00,83743,NA,34.2,26.1,NA,NA,51,1010.7,1012,17,4.4,NA,6.25,NA,NA,NA
"34718",2008-03-23 00:00:00,83743,NA,29.8,25.5,33.6,NA,69,1011.2,1012.5,33,0.8,NA,10,3.7,71,0.933333
"34719",2008-03-23 12:00:00,83743,0,28.2,24.9,NA,26,74,1012.3,1013.5,9,1.2,NA,5,NA,NA,NA
"34720",2008-03-23 18:00:00,83743,NA,31.8,25.6,NA,NA,58,1010.8,1012,18,1.6,NA,7,NA,NA,NA
"34721",2008-03-24 00:00:00,83743,NA,26.5,23.4,31,NA,76,1013.6,1014.8,0,0,NA,5,3.1,77.5,1.733333
"34722",2008-03-24 12:00:00,83743,0,26.4,24.1,NA,24.2,81,1014.8,1016.4,5,1.2,NA,5,NA,NA,NA
"34723",2008-03-24 18:00:00,83743,NA,29.3,24.2,NA,NA,65,1011.9,1013.2,18,3.2,NA,7,NA,NA,NA
"34724",2008-03-25 00:00:00,83743,NA,25.7,23.7,29.8,NA,82,1015.1,1016.3,34,0.8,NA,7,2.6,82.5,1.776293
"34725",2008-03-25 12:00:00,83743,3.8,24.3,23.1,NA,23.1,90,1016.7,1017.8,34,1.02888,NA,10,NA,NA,NA
"34726",2008-03-25 18:00:00,83743,NA,29.2,25.2,NA,NA,72,1015,1016.2,15,3.4,NA,6.25,NA,NA,NA
"34727",2008-03-26 00:00:00,83743,NA,24.1,22.4,27.9,NA,84,1016.5,1017.6,13,0.9,NA,10,2,81.75,0.8
"34728",2008-03-26 12:00:00,83743,10.7,24,22.5,NA,23.1,88,1015.9,1017,12,0.3,NA,10,NA,NA,NA
"34729",2008-03-26 18:00:00,83743,NA,27,23.3,NA,NA,71,1013,1014.3,18,1.8,NA,10,NA,NA,NA
"34730",2008-03-27 00:00:00,83743,NA,24.2,22.4,31,NA,84,1013.5,1014.8,18,0.3,NA,7,1.7,76,0.4
"34731",2008-03-27 12:00:00,83743,0.9,24.6,23,NA,22.4,85,1012.4,1013.6,33,1.2,NA,5,NA,NA,NA
"34732",2008-03-27 18:00:00,83743,NA,28.7,24.3,NA,NA,67,1009.2,1010.5,0,0,NA,7,NA,NA,NA
"34733",2008-03-28 00:00:00,83743,NA,25.2,22.3,33,NA,76,1011,1012.3,0,0,NA,6.25,2.5,74,0.666667
"34734",2008-03-28 12:00:00,83743,0,24.3,22.3,NA,22.1,83,1011.4,1012.6,0,0,NA,2,NA,NA,NA
"34735",2008-03-28 18:00:00,83743,NA,32.4,24.9,NA,NA,53,1008.1,1009.3,14,1.2,NA,1.25,NA,NA,NA
"34736",2008-03-29 00:00:00,83743,NA,26.4,24,31.7,NA,80,1010.9,1012.1,18,0.8,NA,7.5,3.3,67.5,1.466667
"34737",2008-03-29 12:00:00,83743,0,25.7,23.4,NA,23.7,80,1011.8,1013.1,7,1.6,NA,1.25,NA,NA,NA
"34738",2008-03-29 18:00:00,83743,NA,29.6,22.6,NA,NA,52,1010.7,1012,25,2.8,NA,2,NA,NA,NA
"34739",2008-03-30 00:00:00,83743,NA,26.8,23,29.5,NA,69,1012.7,1013.9,0,0,NA,2,3.8,67.75,2.533333
"34740",2008-03-30 12:00:00,83743,12.8,25,22.5,NA,22.9,80,1015.7,1016.9,18,2.8,NA,7,NA,NA,NA
"34741",2008-03-30 18:00:00,83743,NA,28.9,22.2,NA,NA,53,1014.7,1015.8,21,4,NA,3.75,NA,NA,NA
"34742",2008-03-31 00:00:00,83743,NA,24.7,21,30.6,NA,69,1016.4,1017.6,18,0.8,NA,2,3.5,64,0.833333
"34743",2008-03-31 12:00:00,83743,0,23.3,21.2,NA,21.2,82,1017.1,1018.3,0,0,NA,5,NA,NA,NA
"34744",2008-03-31 18:00:00,83743,NA,29,20.4,NA,NA,42,1013.1,1014.4,16,1.8,NA,3.75,NA,NA,NA
"34745",2008-04-01 00:00:00,83743,NA,24.3,20.1,31,NA,66,1014.4,1015.6,12,0.7,NA,2,4.6,67.5,1.333333
"34746",2008-04-01 12:00:00,83743,0,22.3,20.3,NA,21.1,82,1014.1,1015.3,3,0.6,NA,0,NA,NA,NA
"34747",2008-04-01 18:00:00,83743,NA,29.4,22.3,NA,NA,50,1010.9,1012.3,16,3,NA,5,NA,NA,NA
"34748",2008-04-02 00:00:00,83743,NA,25.2,21.4,36.5,NA,69,1011.1,1012.4,12,0.4,NA,5,3.6,61,0.4
"34749",2008-04-02 12:00:00,83743,0,23.9,20.9,NA,22,75,1011.9,1013.2,0,0,NA,1.25,NA,NA,NA
"34750",2008-04-02 18:00:00,83743,NA,35.5,24.7,NA,NA,37,1008.2,1009.5,7,1.2,NA,6.25,NA,NA,NA
"34751",2008-04-03 00:00:00,83743,NA,29.2,24.4,30.5,NA,66,1009.3,1010.5,0,0,NA,7.5,5,76.75,0.533333
"34752",2008-04-03 12:00:00,83743,0,26.6,23.3,NA,23.6,75,1009.7,1011,0,0,NA,6.25,NA,NA,NA
"34753",2008-04-03 18:00:00,83743,NA,29.2,24.1,NA,NA,64,1007.3,1008.5,31,0.4,NA,10,NA,NA,NA
"34754",2008-04-04 00:00:00,83743,NA,25,23,27.1,NA,84,1010.1,1011.3,26,1.2,NA,10,2.5,77.25,0.68592
"34755",2008-04-04 12:00:00,83743,5.3,24.2,22.5,NA,22.3,85,1011.1,1012.3,32,0.51444,NA,10,NA,NA,NA
"34756",2008-04-04 18:00:00,83743,NA,26.3,22.5,NA,NA,70,1010,1011.2,21,1.54332,NA,10,NA,NA,NA
"34757",2008-04-05 00:00:00,83743,NA,24.1,21.5,25.8,NA,77,1012.9,1014.1,0,0,NA,10,4.5,86.5,0
"34758",2008-04-05 12:00:00,83743,8.6,22.2,20.7,NA,20.3,85,1014.7,1015.9,0,0,NA,10,NA,NA,NA
"34759",2008-04-05 18:00:00,83743,NA,25.6,21.9,NA,NA,69,1012.9,1014.1,0,0,NA,7,NA,NA,NA
"34760",2008-04-06 00:00:00,83743,NA,20.7,20.3,24.6,NA,96,1015,1017.2,0,0,NA,10,1.4,89.75,0.6
"34761",2008-04-06 12:00:00,83743,2,22.4,21.1,NA,21,88,1014.5,1015.6,NA,NA,NA,10,NA,NA,NA
"34762",2008-04-06 18:00:00,83743,NA,24.1,22.5,NA,NA,85,1012.8,1014.1,15,1.2,NA,10,NA,NA,NA
"34763",2008-04-07 00:00:00,83743,NA,23,22.1,28.3,NA,93,1013.4,1014.6,0,0,NA,10,0.9,84.25,0.133333
"34764",2008-04-07 12:00:00,83743,13.9,23.1,22.5,NA,22.3,93,1013,1014.2,36,0.4,NA,10,NA,NA,NA
"34765",2008-04-07 18:00:00,83743,NA,27.4,24.5,NA,NA,76,1008.7,1010,0,0,NA,10,NA,NA,NA
"34766",2008-04-08 00:00:00,83743,NA,25.1,23.3,30.3,NA,84,1012.4,1013.7,0,0,NA,10,1.2,85.25,1.2
"34767",2008-04-08 12:00:00,83743,6.3,24.5,23.3,NA,22.6,91,1014.7,1015.8,36,0.8,NA,5,NA,NA,NA
"34768",2008-04-08 18:00:00,83743,NA,28,24,NA,NA,68,1012.7,1013.9,19,2.8,NA,10,NA,NA,NA
"34769",2008-04-09 00:00:00,83743,NA,25.1,24.2,31.2,NA,91,1015.1,1016.3,0,0,NA,10,1.8,80.25,1.2
"34770",2008-04-09 12:00:00,83743,3.2,24.8,23.9,NA,23.3,92,1016.1,1017.3,36,1.2,NA,10,NA,NA,NA
"34771",2008-04-09 18:00:00,83743,NA,30.2,25.1,NA,NA,63,1013,1014.3,16,2.4,NA,2.5,NA,NA,NA
"34772",2008-04-10 00:00:00,83743,NA,26.4,24.3,32.8,NA,83,1013.6,1014.8,0,0,NA,7.5,2.3,80.25,1.866667
"34773",2008-04-10 12:00:00,83743,0,25.8,23.9,NA,24.7,84,1012.2,1013.4,1,0.8,NA,2,NA,NA,NA
"34774",2008-04-10 18:00:00,83743,NA,30.8,25.8,NA,NA,67,1008,1009.2,21,2.8,NA,6.25,NA,NA,NA
"34775",2008-04-11 00:00:00,83743,NA,27.8,25.8,34.4,NA,85,1010.1,1011.2,27,2,NA,10,2.7,66.5,2.066667
"34776",2008-04-11 12:00:00,83743,3.4,25.2,23,NA,22.8,81,1008.9,1010.2,7,1.2,NA,0,NA,NA,NA
"34777",2008-04-11 18:00:00,83743,NA,33.3,25.7,NA,NA,53,1007,1008.2,18,3.2,NA,1.25,NA,NA,NA
"34778",2008-04-12 00:00:00,83743,NA,27,22.5,35.5,NA,66,1008.5,1009.7,18,1.8,NA,0,3.4,63.5,1.181107
"34779",2008-04-12 12:00:00,83743,0,24.1,22.5,NA,23.4,85,1008.3,1009.4,34,0.51444,NA,2,NA,NA,NA
"34780",2008-04-12 18:00:00,83743,NA,35,26.4,NA,NA,49,1005.3,1006.6,16,1.02888,NA,2,NA,NA,NA
"34781",2008-04-13 00:00:00,83743,NA,29,23.4,37,NA,60,1009.9,1011.2,32,2,NA,5,4.8,60.25,1.94296
"34782",2008-04-13 12:00:00,83743,0,26.1,22.3,NA,24.4,71,1008.7,1009.9,35,0.8,NA,3.75,NA,NA,NA
"34783",2008-04-13 18:00:00,83743,NA,36.2,27.1,NA,NA,48,1004.6,1005.9,11,1.02888,NA,2,NA,NA,NA
"34784",2008-04-14 00:00:00,83743,NA,30,24.3,31.1,NA,61,1007.2,1008.5,17,4,NA,2,4.5,67.5,1.2
"34785",2008-04-14 12:00:00,83743,0,30.8,23.5,NA,26.2,53,1007.8,1009.1,25,2.4,NA,7,NA,NA,NA
"34786",2008-04-14 18:00:00,83743,NA,28,24.6,NA,NA,73,1006.7,1008,0,0,NA,10,NA,NA,NA
"34787",2008-04-15 00:00:00,83743,NA,26.4,22.9,26.4,NA,72,1010.8,1012,27,1.2,NA,7,3,89,1.433333
"34788",2008-04-15 12:00:00,83743,6.6,23.8,22.8,NA,21.3,91,1014.2,1015.5,0,0,NA,10,NA,NA,NA
"34789",2008-04-15 18:00:00,83743,NA,23.2,22.1,NA,NA,89,1013.8,1015,19,1.6,NA,10,NA,NA,NA
"34790",2008-04-16 00:00:00,83743,NA,22,20.7,28.7,NA,88,1017.6,1018.7,17,2.7,NA,10,1,81.75,1.333333
"34791",2008-04-16 12:00:00,83743,26.2,22.6,20.7,NA,20.6,82,1019.5,1020.7,0,0,NA,10,NA,NA,NA
"34792",2008-04-16 18:00:00,83743,NA,26.8,23,NA,NA,69,1017,1018.1,16,4,NA,7,NA,NA,NA
"34793",2008-04-17 00:00:00,83743,NA,24.4,23,32,NA,88,1018.3,1019.5,0,0,NA,10,1.7,77.75,0.533333
"34794",2008-04-17 12:00:00,83743,0.4,24.5,23.3,NA,22.5,91,1017.4,1018.5,1,0.4,NA,7,NA,NA,NA
